Id,choose
10259,0.014311670669361905
10260,0.09757371916876359
10261,0.05704566695643651
10262,0.05753207069772535
10263,0.017256202876010745
10264,0.2043695740069166
10265,0.04318878803082276
10266,0.04163699296292529
10267,0.17967575724421994
10268,0.03941094769184134
10269,0.013348499999869206
10270,0.05753207069772535
10271,0.02762546872962808
10272,0.021809660870006485
10273,0.20154870002035402
10274,0.017016400204639213
10275,0.021809660870006485
10276,0.4952231173066835
10277,0.013348499999869206
10278,0.07085248323527032
10279,0.18787484662373727
10280,0.09987035209179357
10281,0.06841436803641449
10282,0.11359393285928644
10283,0.04191761480795984
10284,0.048608729059728246
10285,0.40332132186237085
10286,0.05874386630388242
10287,0.07917284290229065
10288,0.02706120154372838
10289,0.05704566695643651
10290,0.35290913999044177
10291,0.11131214895995568
10292,0.03768550497859229
10293,0.1425250975980499
10294,0.017256202876010745
10295,0.026459806694094846
10296,0.057838982123085074
10297,0.11718054019184215
10298,0.02437826064115887
10299,0.05724722070810314
10300,0.31589204438184804
10301,0.84669186454984
10302,0.025116708077203957
10303,0.03483096768764419
10304,0.05753207069772535
10305,0.06434809165952686
10306,0.0727467757884292
10307,0.12385406151930443
10308,0.055237511032338635
10309,0.0320971206886227
10310,0.14247818034603738
10311,0.22690937232738728
10312,0.02783542543132133
10313,0.01955901558135395
10314,0.0476141972851573
10315,0.04238223805538629
10316,0.05664038045712292
10317,0.04296363428024301
10318,0.07000075272850907
10319,0.04684207768079176
10320,0.15224964917232797
10321,0.060344182690352015
10322,0.06979210655545096
10323,0.05874386630388242
10324,0.05724722070810314
10325,0.1585800071816283
10326,0.1327551370654886
10327,0.02452464329256445
10328,0.06853153177156615
10329,0.42360705095892603
10330,0.04963499088082697
10331,0.05882308906729638
10332,0.19713957477118046
10333,0.026006202301879482
10334,0.09047550045222115
10335,0.22870074945617003
10336,0.31658211806791775
10337,0.5007013060099865
10338,0.06210461452130427
10339,0.06985465419510786
10340,0.013348499999869206
10341,0.250933102473409
10342,0.046333594029498944
10343,0.07724125684962577
10344,0.23534187327226647
10345,0.08488061894599154
10346,0.019388602175864064
10347,0.03471698436938549
10348,0.017256202876010745
10349,0.08727565837001085
10350,0.059345068318135366
10351,0.07234917668611604
10352,0.019388602175864064
10353,0.0338435601090003
10354,0.05882308906729638
10355,0.12557589074736708
10356,0.15013604521258392
10357,0.10250282156746618
10358,0.013666211688400065
10359,0.11356929441993233
10360,0.020217037078113002
10361,0.03353151674437244
10362,0.34306600397253334
10363,0.0632848925773299
10364,0.21514778388194933
10365,0.038520939850427885
10366,0.05552765731351733
10367,0.08234151163880447
10368,0.2262763520520002
10369,0.02783542543132133
10370,0.03206418615460624
10371,0.0379669226024218
10372,0.030931033314557793
10373,0.12934112999820613
10374,0.2765580573182261
10375,0.07528586225657746
10376,0.018239920878753584
10377,0.15973055373218378
10378,0.029054363349994956
10379,0.03525030264774026
10380,0.10716315105010306
10381,0.025242555481665076
10382,0.06384004555593205
10383,0.09088861104981746
10384,0.0615013101303172
10385,0.3783650887824493
10386,0.1829889258051618
10387,0.06928670514161964
10388,0.017256202876010745
10389,0.07844162816568671
10390,0.17749092433902716
10391,0.05630112246897411
10392,0.11814555392941156
10393,0.29809346863919356
10394,0.033701973215658404
10395,0.021809660870006485
10396,0.13771003428695378
10397,0.04214223795962963
10398,0.1987304013207162
10399,0.01359121550874347
10400,0.13483864596470982
10401,0.0320971206886227
10402,0.24103057710124362
10403,0.04287822176400863
10404,0.2736822127016141
10405,0.020941481092857515
10406,0.17686659181608377
10407,0.013666211688400065
10408,0.01879779132283837
10409,0.013348499999869206
10410,0.22274011295120047
10411,0.14513383481387324
10412,0.017256202876010745
10413,0.16388481119334788
10414,0.02172234182794838
10415,0.15238282809108625
10416,0.03375608744772098
10417,0.04354861813463666
10418,0.017016400204639213
10419,0.027829768667265966
10420,0.0617651606981812
10421,0.014218665659775157
10422,0.09331423513548233
10423,0.11718054019184215
10424,0.06662510604714778
10425,0.19581574271919777
10426,0.023080266283136003
10427,0.021809660870006485
10428,0.1298790990247747
10429,0.04573965484365823
10430,0.02351873530208654
10431,0.06323790375105574
10432,0.04409697325737947
10433,0.011162994523832683
10434,0.04287822176400863
10435,0.022338042855594306
10436,0.1695976545678114
10437,0.34306600397253334
10438,0.14296315124273803
10439,0.0182380007546723
10440,0.03376482088176159
10441,0.032225457483862664
10442,0.0379669226024218
10443,0.03330687885100463
10444,0.02437826064115887
10445,0.02172234182794838
10446,0.04313063209169819
10447,0.18245968761492173
10448,0.028873022204033174
10449,0.27410051949495273
10450,0.04963499088082697
10451,0.3246655419117744
10452,0.47324557846318366
10453,0.025298872072754903
10454,0.1033860509225449
10455,0.023360814484309458
10456,0.033663660482858876
10457,0.07730474997237125
10458,0.445468267230943
10459,0.048322827509853526
10460,0.048608729059728246
10461,0.026252465400240198
10462,0.07129288596647038
10463,0.07778265174967236
10464,0.01359121550874347
10465,0.5726069082505706
10466,0.12456065505977941
10467,0.09614843713075975
10468,0.05630112246897411
10469,0.027208474764728697
10470,0.06933947373247698
10471,0.06841436803641449
10472,0.10116383600539293
10473,0.04287822176400863
10474,0.01359121550874347
10475,0.027438272846894828
10476,0.1033860509225449
10477,0.019137669288914284
10478,0.022396391611694794
10479,0.33443937370845994
10480,0.3323604624743256
10481,0.35748281326669373
10482,0.22906252747507275
10483,0.07746907493195558
10484,0.1132563539506691
10485,0.033003647309898194
10486,0.019797308179223243
10487,0.1645981529239469
10488,0.05630443133990858
10489,0.2995627375556765
10490,0.13450120685948624
10491,0.06504150328477268
10492,0.05321109240707085
10493,0.013348499999869206
10494,0.36815805720097505
10495,0.017437418607525127
10496,0.02351873530208654
10497,0.03278503690180966
10498,0.17886648378564202
10499,0.01916615168258503
10500,0.017256202876010745
10501,0.022760175738115014
10502,0.5657423705002502
10503,0.029054794762138073
10504,0.6425177801268378
10505,0.2043695740069166
10506,0.04311474234080274
10507,0.2043695740069166
10508,0.03522262133067836
10509,0.05874386630388242
10510,0.08488061894599154
10511,0.04318878803082276
10512,0.512991060185837
10513,0.028178144900188197
10514,0.047464726471987594
10515,0.08853716447387669
10516,0.0632848925773299
10517,0.043609836624881694
10518,0.013348499999869206
10519,0.048608729059728246
10520,0.03907979744048806
10521,0.04580768863416464
10522,0.03278503690180966
10523,0.3323604624743256
10524,0.015943509232811435
10525,0.043764622965907794
10526,0.12223090290057254
10527,0.04636594638529807
10528,0.5900530831568523
10529,0.05852012974311882
10530,0.03565699212610524
10531,0.1298790990247747
10532,0.04240986684322
10533,0.025707740004956386
10534,0.09549548508027363
10535,0.17686659181608377
10536,0.07384019951084847
10537,0.020210545291683923
10538,0.039562472184707265
10539,0.013348499999869206
10540,0.20421359744992168
10541,0.055812413102439735
10542,0.5796623269743583
10543,0.04984935861051961
10544,0.0984394803752186
10545,0.04636594638529807
10546,0.3999755994610888
10547,0.33854941493642027
10548,0.0357925179349114
10549,0.07754742907764584
10550,0.06179257230442077
10551,0.3660373137304706
10552,0.023349490092921508
10553,0.058330820932934326
10554,0.062011287566009494
10555,0.013348499999869206
10556,0.017016400204639213
10557,0.04313063209169819
10558,0.07000075272850907
10559,0.11665745424270917
10560,0.04032307621762583
10561,0.2815770445312843
10562,0.05525930211619833
10563,0.019388602175864064
10564,0.05329380037854389
10565,0.03184916133486638
10566,0.0320971206886227
10567,0.04913892808588833
10568,0.09111091079853274
10569,0.050957391823667035
10570,0.4372648930451211
10571,0.11428829281285592
10572,0.025707740004956386
10573,0.013348499999869206
10574,0.021809660870006485
10575,0.2690680868805741
10576,0.013666211688400065
10577,0.05182104093728457
10578,0.04946082427707369
10579,0.03653992895542587
10580,0.07384019951084847
10581,0.060344182690352015
10582,0.07875630625170502
10583,0.24103057710124362
10584,0.02078506769447978
10585,0.006983158356832123
10586,0.06878272870214544
10587,0.08310580181447912
10588,0.03376482088176159
10589,0.3678986682685294
10590,0.05753207069772535
10591,0.045345226332855676
10592,0.11936505231931586
10593,0.013348499999869206
10594,0.05232027665281942
10595,0.024809076652694502
10596,0.04946082427707369
10597,0.16851760132409546
10598,0.07609112642183259
10599,0.017256202876010745
10600,0.06928670514161964
10601,0.02030978799772185
10602,0.02351838261733788
10603,0.14139163816782324
10604,0.01879779132283837
10605,0.0713481912011162
10606,0.08374377242167116
10607,0.04958269093742265
10608,0.013914693383176408
10609,0.04958269093742265
10610,0.0651037635093212
10611,0.05881904580066372
10612,0.012184260357531432
10613,0.023349490092921508
10614,0.09779294515809239
10615,0.02475051101506097
10616,0.13450120685948624
10617,0.3636586891692561
10618,0.030060665742598046
10619,0.013348499999869206
10620,0.021809660870006485
10621,0.0864203915876175
10622,0.08011397960565964
10623,0.06828596200912677
10624,0.017256202876010745
10625,0.059924158779994074
10626,0.022760175738115014
10627,0.01359121550874347
10628,0.21514778388194933
10629,0.050777402256934966
10630,0.01359121550874347
10631,0.026006202301879482
10632,0.3612334372689411
10633,0.07895682112118967
10634,0.02783542543132133
10635,0.026404221510111486
10636,0.026850597417485987
10637,0.09765489196629852
10638,0.05724722070810314
10639,0.05305593675298662
10640,0.0632848925773299
10641,0.04914716949254331
10642,0.06179257230442077
10643,0.019931849560504356
10644,0.14413378680191524
10645,0.029538127761620916
10646,0.14812166800970672
10647,0.06434809165952686
10648,0.03090324827257261
10649,0.0616987850702475
10650,0.08435448441335743
10651,0.04695622882105706
10652,0.015566265031492547
10653,0.08234151163880447
10654,0.02605993421105835
10655,0.10028299857089562
10656,0.503809929228248
10657,0.10201388309132262
10658,0.03812143752173935
10659,0.20613329238401717
10660,0.05326394768619249
10661,0.1403249899887895
10662,0.2690680868805741
10663,0.3400433306668016
10664,0.027208474764728697
10665,0.07917284290229065
10666,0.17991156784472717
10667,0.20154870002035402
10668,0.06610369636815519
10669,0.03042335265367764
10670,0.048608729059728246
10671,0.17655288555248377
10672,0.12456065505977941
10673,0.028137185287128684
10674,0.04211582101161164
10675,0.26135663733465286
10676,0.16388481119334788
10677,0.08204774334296244
10678,0.013348499999869206
10679,0.04695622882105706
10680,0.04573965484365823
10681,0.1029393680045583
10682,0.048608729059728246
10683,0.040791926297389626
10684,0.05983127982768435
10685,0.2864787329030006
10686,0.019112614774821013
10687,0.10474332361909566
10688,0.10498858305774919
10689,0.08966325602402427
10690,0.12931688437894892
10691,0.222320556697496
10692,0.027208474764728697
10693,0.06468479745857124
10694,0.06504523746367155
10695,0.10152111145598351
10696,0.09626588658216874
10697,0.04695622882105706
10698,0.020899364273199866
10699,0.11814555392941156
10700,0.027853727593073446
10701,0.1425250975980499
10702,0.013348499999869206
10703,0.033701973215658404
10704,0.024126947595389373
10705,0.011162994523832683
10706,0.22732538195225072
10707,0.07047742327134555
10708,0.08683499055131265
10709,0.01359121550874347
10710,0.10272037794730682
10711,0.026860906118701792
10712,0.25931428166754267
10713,0.04606394170020948
10714,0.01359121550874347
10715,0.03814849264570178
10716,0.1323119794665973
10717,0.037885243588780294
10718,0.08727565837001085
10719,0.05525930211619833
10720,0.021809660870006485
10721,0.1585274798360485
10722,0.23583912629959516
10723,0.12456065505977941
10724,0.11072837234702042
10725,0.04490736118590005
10726,0.017016400204639213
10727,0.05525930211619833
10728,0.1673163132472499
10729,0.08212394193563083
10730,0.044837788975075184
10731,0.16526897737671659
10732,0.036322873065852114
10733,0.06530130788395616
10734,0.14681139424188486
10735,0.26029806031356734
10736,0.9005170234235085
10737,0.2830086564691506
10738,0.03206418615460624
10739,0.12716864738957107
10740,0.04958269093742265
10741,0.07000075272850907
10742,0.04913892808588833
10743,0.028178144900188197
10744,0.021809660870006485
10745,0.5514539730081823
10746,0.12456065505977941
10747,0.021809660870006485
10748,0.048608729059728246
10749,0.28700482116086995
10750,0.019388602175864064
10751,0.04946082427707369
10752,0.01879779132283837
10753,0.031711566431318255
10754,0.025806147985396353
10755,0.08488061894599154
10756,0.06712329522105286
10757,0.16358515957905317
10758,0.24308549169972712
10759,0.23684016362375812
10760,0.05525930211619833
10761,0.048608729059728246
10762,0.22732538195225072
10763,0.25735784447534416
10764,0.019388602175864064
10765,0.17451245579700328
10766,0.13250992437813755
10767,0.05874386630388242
10768,0.525314282737724
10769,0.10201388309132262
10770,0.39965220910915555
10771,0.023781195678864768
10772,0.15952832866072267
10773,0.2900341670196802
10774,0.05753207069772535
10775,0.07665829345146713
10776,0.03941094769184134
10777,0.1223992638513433
10778,0.027208474764728697
10779,0.1461619942015763
10780,0.6562417378623329
10781,0.21910273232955607
10782,0.04631551205017498
10783,0.47293595879260636
10784,0.038520939850427885
10785,0.020562129371845293
10786,0.023888810119085883
10787,0.06066548978571644
10788,0.40622113946570526
10789,0.0320971206886227
10790,0.013914693383176408
10791,0.013348499999869206
10792,0.013348499999869206
10793,0.1988564927322065
10794,0.24103057710124362
10795,0.11093884716199104
10796,0.057462900397487554
10797,0.04214223795962963
10798,0.4328184246937354
10799,0.036287801369365345
10800,0.24042776099941246
10801,0.17236081541736706
10802,0.019137669288914284
10803,0.03461566114070501
10804,0.5439058869316498
10805,0.020217037078113002
10806,0.035750241783359026
10807,0.021809660870006485
10808,0.026869673278948104
10809,0.0545316989568006
10810,0.0572192102065136
10811,0.03461566114070501
10812,0.05675963102223545
10813,0.017016400204639213
10814,0.05753207069772535
10815,0.22732538195225072
10816,0.026117371939463584
10817,0.4810047054324721
10818,0.09088861104981746
10819,0.026860906118701792
10820,0.062174981595670545
10821,0.22732538195225072
10822,0.050777402256934966
10823,0.05076224871866878
10824,0.07997943055148923
10825,0.013348499999869206
10826,0.027981104313262308
10827,0.42345553100520367
10828,0.02783542543132133
10829,0.5383959059836286
10830,0.02233702060281711
10831,0.12456065505977941
10832,0.055237511032338635
10833,0.038520939850427885
10834,0.017256202876010745
10835,0.013348499999869206
10836,0.033721056640013784
10837,0.043609836624881694
10838,0.3783650887824493
10839,0.15069166124789443
10840,0.09817575594944329
10841,0.13450120685948624
10842,0.02437826064115887
10843,0.2693860919274657
10844,0.026930743524215886
10845,0.01359121550874347
10846,0.020976046278475702
10847,0.6506605541417014
10848,0.05753207069772535
10849,0.021632616380409565
10850,0.17999947793964152
10851,0.027208474764728697
10852,0.084257165223045
10853,0.03471698436938549
10854,0.0901926205579633
10855,0.013348499999869206
10856,0.030103909059941827
10857,0.05232027665281942
10858,0.023315359115042993
10859,0.05724722070810314
10860,0.017256202876010745
10861,0.009944996788465511
10862,0.025629111231370943
10863,0.020941481092857515
10864,0.042784191267242894
10865,0.1403249899887895
10866,0.04836803232265115
10867,0.06401641271459514
10868,0.029787736815704593
10869,0.09707349376096033
10870,0.09465079563560799
10871,0.053809690223905735
10872,0.22833214047426087
10873,0.089557632748382
10874,0.026404221510111486
10875,0.03374721397874864
10876,0.017016400204639213
10877,0.07370765085259862
10878,0.16209145525153443
10879,0.13450120685948624
10880,0.0320971206886227
10881,0.09969629863629406
10882,0.12760981280725692
10883,0.07000075272850907
10884,0.02351838261733788
10885,0.04870132944363692
10886,0.09347768133082329
10887,0.31832731750913545
10888,0.08595330987157306
10889,0.019137669288914284
10890,0.06962247278812973
10891,0.14812166800970672
10892,0.20154870002035402
10893,0.04287822176400863
10894,0.020562129371845293
10895,0.027829768667265966
10896,0.17686659181608377
10897,0.06086648112004468
10898,0.17109085175263694
10899,0.054836172512576546
10900,0.03867107483803267
10901,0.5322238477816409
10902,0.26728561283500807
10903,0.06501127334223236
10904,0.06866134527315805
10905,0.038520939850427885
10906,0.01879779132283837
10907,0.35706540702722284
10908,0.05061412417084482
10909,0.039753964504005014
10910,0.020210545291683923
10911,0.20613329238401717
10912,0.1589160366590974
10913,0.09707349376096033
10914,0.04613505701669338
10915,0.2735224875110855
10916,0.06205496349614487
10917,0.15305432941349625
10918,0.0689800741650215
10919,0.04580768863416464
10920,0.08074183272809322
10921,0.03904883791105713
10922,0.043764622965907794
10923,0.0572192102065136
10924,0.05152161784760933
10925,0.050957391823667035
10926,0.01333887552363942
10927,0.30624200664760476
10928,0.13679057018080626
10929,0.02783542543132133
10930,0.013666211688400065
10931,0.03376482088176159
10932,0.060460595790335386
10933,0.068925089230632
10934,0.021809660870006485
10935,0.18739170533329857
10936,0.031070763049284616
10937,0.05630112246897411
10938,0.04238223805538629
10939,0.03442971353551311
10940,0.017016400204639213
10941,0.05307682155181601
10942,0.060344182690352015
10943,0.29782670626527125
10944,0.10640574454515174
10945,0.07725021260788227
10946,0.021809660870006485
10947,0.11814555392941156
10948,0.021809660870006485
10949,0.08143683193333608
10950,0.10507649630069257
10951,0.02551768484254972
10952,0.06841436803641449
10953,0.8054087579474436
10954,0.41158553727185787
10955,0.020899364273199866
10956,0.03483096768764419
10957,0.01359121550874347
10958,0.020562129371845293
10959,0.027829768667265966
10960,0.06756354905860427
10961,0.3294978377785564
10962,0.06964732899471444
10963,0.3998902030498362
10964,0.16945654262739637
10965,0.35199602293624027
10966,0.01359121550874347
10967,0.013348499999869206
10968,0.30213909374476766
10969,0.022714377140883566
10970,0.12456065505977941
10971,0.03522262133067836
10972,0.05675963102223545
10973,0.04318548781261673
10974,0.09707349376096033
10975,0.019388602175864064
10976,0.03985944481724776
10977,0.0404758966156946
10978,0.35748281326669373
10979,0.3094077492394641
10980,0.16518814119177172
10981,0.04739951920457479
10982,0.05675963102223545
10983,0.03941094769184134
10984,0.04287822176400863
10985,0.06263709673817505
10986,0.01879779132283837
10987,0.027373644731643536
10988,0.012644814535216762
10989,0.1404869519711089
10990,0.03265683996370037
10991,0.02172234182794838
10992,0.013348499999869206
10993,0.14681139424188486
10994,0.025320564194139077
10995,0.2675269715480748
10996,0.11554421041821217
10997,0.25492318083976817
10998,0.022338042855594306
10999,0.024126947595389373
11000,0.02078506769447978
11001,0.019137669288914284
11002,0.04287822176400863
11003,0.03184916133486638
11004,0.08393698190715873
11005,0.40332132186237085
11006,0.013348499999869206
11007,0.1352018559588329
11008,0.050957391823667035
11009,0.10449594805836629
11010,0.03214678569413387
11011,0.07183333747028971
11012,0.07150231600187143
11013,0.026459806694094846
11014,0.07844162816568671
11015,0.013348499999869206
11016,0.0357925179349114
11017,0.15305432941349625
11018,0.0572192102065136
11019,0.14794854077197914
11020,0.0632848925773299
11021,0.022714377140883566
11022,0.041113564359306104
11023,0.029067429276956526
11024,0.15776037023797146
11025,0.02078506769447978
11026,0.02783542543132133
11027,0.039977053159241965
11028,0.11131214895995568
11029,0.04573965484365823
11030,0.06540719486883406
11031,0.02605993421105835
11032,0.0689225559011544
11033,0.15238282809108625
11034,0.039753964504005014
11035,0.11873715913332322
11036,0.023349490092921508
11037,0.12456065505977941
11038,0.1033860509225449
11039,0.41657219833415204
11040,0.42333910496484267
11041,0.023064681721976257
11042,0.29809346863919356
11043,0.04240986684322
11044,0.0855948644909012
11045,0.02783542543132133
11046,0.07615901805751163
11047,0.017256202876010745
11048,0.16518814119177172
11049,0.027208474764728697
11050,0.05225438570929527
11051,0.014585060710317493
11052,0.03770587414262966
11053,0.1987304013207162
11054,0.07844162816568671
11055,0.11447243306335117
11056,0.018825777588246956
11057,0.017256202876010745
11058,0.06501127334223236
11059,0.14812166800970672
11060,0.04445052853105206
11061,0.12458593132199616
11062,0.03374721397874864
11063,0.05704566695643651
11064,0.06771388445457054
11065,0.048608729059728246
11066,0.04240986684322
11067,0.026684161069624346
11068,0.13416270215521617
11069,0.0331189867413366
11070,0.05753207069772535
11071,0.04313063209169819
11072,0.058370864055233486
11073,0.048322827509853526
11074,0.05061412417084482
11075,0.06771388445457054
11076,0.06883420472373723
11077,0.06501127334223236
11078,0.02437826064115887
11079,0.013348499999869206
11080,0.03376482088176159
11081,0.013666211688400065
11082,0.01359121550874347
11083,0.04853108934725569
11084,0.03143374968498349
11085,0.028691065260087297
11086,0.04313063209169819
11087,0.06809184473248858
11088,0.01949272579108011
11089,0.027079763119422156
11090,0.0349371024829431
11091,0.02351838261733788
11092,0.14789302988247738
11093,0.17734939444141223
11094,0.06928670514161964
11095,0.09653507240843025
11096,0.055237511032338635
11097,0.33854941493642027
11098,0.050856997674589864
11099,0.062011287566009494
11100,0.05882308906729638
11101,0.03583292766590631
11102,0.023349490092921508
11103,0.03819574304696179
11104,0.022760175738115014
11105,0.025116708077203957
11106,0.03376482088176159
11107,0.026404221510111486
11108,0.0976911404022813
11109,0.0929445532992346
11110,0.45287635865586423
11111,0.019137669288914284
11112,0.02605993421105835
11113,0.04489575593555547
11114,0.10731959719272867
11115,0.039200286853154395
11116,0.06610369636815519
11117,0.1272481139348689
11118,0.02783542543132133
11119,0.050957391823667035
11120,0.04313063209169819
11121,0.04951991094220891
11122,0.36191001583216603
11123,0.04240986684322
11124,0.04490736118590005
11125,0.17000429737532538
11126,0.041113564359306104
11127,0.09806612667246913
11128,0.026006202301879482
11129,0.07685516156470966
11130,0.02340458950329103
11131,0.03483096768764419
11132,0.01879779132283837
11133,0.05458645998098939
11134,0.039753964504005014
11135,0.07000075272850907
11136,0.07000075272850907
11137,0.4017376950832768
11138,0.011162994523832683
11139,0.09791529897962375
11140,0.042784191267242894
11141,0.019388602175864064
11142,0.057083588131127426
11143,0.09320443035002425
11144,0.026404221510111486
11145,0.2883961552916541
11146,0.013348499999869206
11147,0.04836003495893205
11148,0.0379669226024218
11149,0.07000075272850907
11150,0.01359121550874347
11151,0.12847678902479506
11152,0.019137669288914284
11153,0.24513545148498744
11154,0.020899364273199866
11155,0.11072837234702042
11156,0.18475866269719862
11157,0.4039932549193693
11158,0.0701508136239481
11159,0.1195095539879694
11160,0.021809660870006485
11161,0.05413118484372337
11162,0.05948323553822278
11163,0.031091143927928087
11164,0.021809660870006485
11165,0.1403249899887895
